age,bedroom,city,date,func,latitude,location,longitude,meterage,parking,price,price_per_meter,properties,region,region_city_loc,title,type
 ساله,"4,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"260,  متر"," پارکینگ, 1",0,,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش اپارتمان 260 متر به صورت یکجا پاسداران,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"188,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 2 ، مرزداران,فروش آپارتمان 3 خوابه در سپهر مرزداران(لاکچری),مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"174,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 3 ، دروس,آپارتمان 174 متری 3 خواب در دروس,مسکونی
"18,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"54,  متر","1,  پارکینگ",4.4 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,54متر/فول امکانات/سازمان برنامه/سرمایه گذاری ,مسکونی
"10,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,60متر2خواب/خوش نقشه/روبه کوچه/سازمان برنامه ,مسکونی
"10,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"85,  متر","1,  پارکینگ",7.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان اب,85متر2خواب/10ساله/سالن پرده خور/آلاله شرقی ,مسکونی
"18,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"55,  متر","1,  پارکینگ",4.1 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار تعاون,55متر/سالن پرده خور/نور مستقیم/آلاله شرقی ,مسکونی
"18,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,60متر//سالن پرده خور//بلوار فردوس غرب ,مسکونی
"10,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"63,  متر","1,  پارکینگ",5.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، سازمان برنامه مرکزی,63متر2خواب/10سال ساخت/سازمان برنامه ,مسکونی
"16,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"79,  متر","1,  پارکینگ",6.7 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,79متر2خواب /فول امکانات/روبه آفتاب/سازمان برنامه ,مسکونی
"16,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"66,  متر","1,  پارکینگ",5.2 میلیارد,,مسکونی,,تهران ، منطقه 5 ، شهران جنوبی,66متر2خواب//فول امکانات//شهران جنوبی ,مسکونی
"18,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"50,  متر","1,  پارکینگ",4.1 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,50متر//خوش نقشه/بازسازی شخصی/سازمان برنامه ,مسکونی
"15,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"73,  متر","1,  پارکینگ",6.1 میلیارد,,مسکونی,,تهران ، منطقه 5 ، شربیانی - فرساد,73متر2خواب//سالن پرده خور//آلاله شرقی ,مسکونی
"16,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"82,  متر","1,  پارکینگ",6.6 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,82متر2خواب/خوش نقشه/روبه آفتاب/بلوار فردوس ,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","1,  پارکینگ",0,,مسکونی,,تهران ، منطقه 4 ، هروی,فروش آپارتمان/برج 3 خوابه در هروی/150متر/نوساز/لوکیشن خاص,مسکونی
"8,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"68,  متر","1,  پارکینگ",5.4 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار تعاون,68متر/8ساله /سالن پرده خور/بلوار تعاون ,مسکونی
"7,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"138,  متر","1,  پارکینگ",22.8 میلیارد,,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,آپارتمان 138 متر ی سه خواب شهرک غرب,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"140,  متر"," پارکینگ, 5",0,,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان 3 خوابه در پاسداران,مسکونی
"7,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"138,  متر","1,  پارکینگ",22.8 میلیارد,16 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,آپارتمان 138 متر ی سه خواب شهرک غرب,مسکونی
"6,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"138,  متر","1,  پارکینگ",22.8 میلیارد,165 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,آپارتمان 138متری  3 خواب شهرک غرب,مسکونی
"20,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"75,  متر","1,  پارکینگ",11.1 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش اپارتمان 75 متر دو خواب سعادت اباد فول بازسازی  برج,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"260,  متر","3,  پارکینگ",0,,مسکونی,,تهران ، منطقه 3 ، دروس,دروس 260 متر 3 مستر رویال پلان,مسکونی
"15,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"60,  متر","1,  پارکینگ",8.6 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش اپارتمان 60 متر یک خواب سعادت اباد,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"103,  متر","1,  پارکینگ",8.5 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس شرقی,فروش آپارتمان/ 2 خوابه شمال فردوس در بلوار فردوس شرقی - منطقه 5 ,مسکونی
"6,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"1110,  متر","1,  پارکینگ",94.3 میلیارد,85 میلیون,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس غربی,110متر/2خواب/سوپر نقشه/ویو ابدی/لوکیشن اعیان نشین/زیر قیمت منطقه,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",9.2 میلیارد,84 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,110 متر /نگین طلایی منطقه/سوپر اکازیون/لوکیشن اعیان نشین,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",9.2 میلیارد,84 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,⚜️110متر/سوپر نقشه/سوگولی منطقه/لوکیشن اعیان نشین⚜️,مسکونی
"7,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"140,  متر","1,  پارکینگ",21.3 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,"فروش 140 متر, 3 خواب, سعادت آباد",مسکونی
"20,  ساله","4,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"180,  متر","1,  پارکینگ",23 میلیارد,127.7 میلیون,مسکونی,,تهران ، منطقه 3 ، بلوار میرداماد,180متر(میرداماد)4خواب بازسازی شده,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",9.2 میلیارد,84 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,110متر /فستیوال نور و نقشه /سوگلی منطقه/لوکیشن اعیان نشین,مسکونی
 ساله,"2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"114,  متر","1,  پارکینگ",13.7 میلیارد,120 میلیون,مسکونی,,تهران ، منطقه 1 ، اراج,فروش ویژه واحدهای شهرکی رونیکا پالاس مژده هروی,مسکونی
 ساله,"4,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"283,  متر","3,  پارکینگ",0,,مسکونی,,تهران ، منطقه 4 ، پاسداران - ضرابخانه,283 متر آپارتمان نوساز 4خواب فول امکانات ,مسکونی
"8,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"80,  متر","1,  پارکینگ",7.3 میلیارد,,مسکونی,,تهران ، منطقه 5 ، بلوار فردوس شرقی,فروش آپارتمان/ 2 خوابه بسیار خوش نقشه در بلوار فردوس شرقی - منطقه 5 ,مسکونی
"3,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"180,  متر","1,  پارکینگ",31.1 میلیارد,173 میلیون,مسکونی,,تهران ، منطقه 3 ، دروس,180 متر در دروس,مسکونی
"3,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"215,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 3 ، دروس,215 متر آپارتمان عمارت بکر دروس,مسکونی
"20,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"51,  متر","1,  پارکینگ",3.6 میلیارد,71 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,فردوس غرب 51متر سازمان برنامه شمالی 1خ اکازیون ,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"150,  متر","2,  پارکینگ",27.9 میلیارد,186 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش آپارتمان 150 متر 3 خواب کلید نخورده سعادت آباد,مسکونی
"13,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"93,  متر","1,  پارکینگ",16.5 میلیارد,,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,سعادت آباد 2 خوابه لاکچری 93 متر,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"110,  متر","1,  پارکینگ",9.2 میلیارد,84 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,⚜️110متر/سالن پرده خور/ویو ابدی/خوش نقشه/لوکیشن اعیان نشین فردوس⚜️,مسکونی
 ساله,"2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","1,  پارکینگ",25.4 میلیارد,195 میلیون,مسکونی,,تهران ، منطقه 2 ، سعادت اباد,فروش برج بام سپید 130 متر 2 خواب در سعادت آباد,مسکونی
,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"195,  متر"," پارکینگ,  ساله",0,,مسکونی,,تهران ، منطقه 4 ، پاسداران,فروش آپارتمان 195 متری فول مشاعات در پاسداران,مسکونی
 ساله,"4,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"244,  متر","2,  پارکینگ",48 میلیارد,196 میلیون,مسکونی,,تهران ، منطقه 1 ، نیاوران,فروش آپارتمان/برج 4 خوابه در نیاوران - منطقه 1 ,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"220,  متر","2,  پارکینگ",77 میلیارد,350 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,220 متر برج باغ فرمانیه,مسکونی
"21,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"52,  متر","1,  پارکینگ",3.6 میلیارد,70 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,فردوس شرق  52متر شاهنشین 1خ رویایی ,مسکونی
"7,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"89,  متر","1,  پارکینگ",7.4 میلیارد,,مسکونی,,تهران ، منطقه 2 ، توحید,ستارخان 89 متر  2 خواب  دو کله نور,مسکونی
"15,  ساله","3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"140,  متر","1,  پارکینگ",20 میلیارد,143 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,فروش آپارتمان3 خوابه در شهرک غرب ,مسکونی
"5,  ساله","2,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"109,  متر","1,  پارکینگ",9.2 میلیارد,84 میلیون,مسکونی,,تهران ، منطقه 5 ، فردوس,⚜️109 متر/سالن پرده خور/ویو ابدی/سوپر نقشه/لوکیشن اعیان نشین⚜️,مسکونی
 ساله,"3,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"160,  متر","2,  پارکینگ",28.8 میلیارد,180 میلیون,مسکونی,,تهران ، منطقه 2 ، شهرک غرب,فروش آپارتمان/برج 3 خوابه در شهرک غرب ,مسکونی
"20,  ساله","1,  خوابه",,5 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"53,  متر","1,  پارکینگ",3.7 میلیارد,69 میلیون,مسکونی,,تهران ، منطقه 5 ، پونک شمالی,پونک 53متر شاهنشین 1خ بازسازی شده ,مسکونی
